image,n_gt,d_matched,d_iou,d_f1,y_matched,y_iou,y_f1
230219_A115_4.jpg,10,7,0.6532437205314636,0.5185185185185185,7,0.8467698097229004,0.56
230219_A116_2.jpg,11,11,0.6733105182647705,0.88,11,0.8712611794471741,1.0
230219_A119_1.jpg,19,9,0.6428278684616089,0.34782608695652173,8,0.7177338600158691,0.4666666666666667
230219_A120_2.jpg,11,4,0.5925462245941162,0.1176470588235294,5,0.7004622220993042,0.4705882352941177
230219_A121_1.jpg,8,5,0.6205174922943115,0.5882352941176471,8,0.8359554409980774,0.7777777777777777
230219_A124_1.jpg,9,8,0.6946523785591125,0.7999999999999999,9,0.8593776226043701,0.9
230219_A124_3.jpg,13,11,0.6552837491035461,0.6896551724137931,12,0.8408769965171814,0.7142857142857142
230219_A126_1.jpg,10,8,0.6446195840835571,0.7272727272727272,9,0.7994576692581177,0.8181818181818182
230219_A127_1.jpg,14,9,0.6446225643157959,0.6000000000000001,11,0.7026700377464294,0.7142857142857143
230219_A128_4.jpg,18,14,0.6817367672920227,0.6285714285714287,17,0.8425171375274658,0.9142857142857143
230219_A130_1.jpg,15,12,0.6517613530158997,0.625,11,0.8552101254463196,0.6206896551724138
230219_A132_2.jpg,15,11,0.6839366555213928,0.6285714285714286,14,0.7800804972648621,0.8235294117647058
230219_A132_4.jpg,15,11,0.6608675718307495,0.606060606060606,13,0.8186544179916382,0.8387096774193549
230219_A133_4.jpg,14,10,0.7002981901168823,0.5161290322580646,11,0.8169662356376648,0.7142857142857143
230219_A134_1.jpg,14,13,0.6388336420059204,0.8666666666666666,12,0.8709812164306641,0.888888888888889
230219_A135_2.jpg,12,9,0.6530876159667969,0.5517241379310345,12,0.7982387542724609,0.7142857142857143
230219_A135_3.jpg,17,13,0.6575905084609985,0.7647058823529412,17,0.84299236536026,0.9444444444444444
230219_A135_4.jpg,13,10,0.6732662320137024,0.5999999999999999,10,0.8211143612861633,0.6428571428571429
230219_A136_2.jpg,12,10,0.6334061622619629,0.4827586206896552,8,0.7931792736053467,0.6956521739130435
230219_A136_4.jpg,13,11,0.6311259269714355,0.8148148148148148,10,0.746096670627594,0.64
230219_A137_4.jpg,13,11,0.7016435861587524,0.7586206896551724,12,0.9052518010139465,0.8571428571428571
230219_A138_1.jpg,17,11,0.6530015468597412,0.5,13,0.8056598901748657,0.7333333333333334
230219_A140_3.jpg,11,8,0.7060137987136841,0.6363636363636364,9,0.7895844578742981,0.7272727272727273
230219_A141_3.jpg,10,8,0.6304361820220947,0.5925925925925927,9,0.7905644178390503,0.75
230219_A145_1.jpg,13,10,0.6574031114578247,0.5806451612903226,9,0.7294102907180786,0.64
230219_A145_3.jpg,14,11,0.655113935470581,0.5405405405405405,13,0.7954158782958984,0.6857142857142857
230219_A146_1.jpg,12,10,0.6446586847305298,0.6896551724137931,11,0.7789191603660583,0.8799999999999999
230219_A146_3.jpg,13,11,0.6292550563812256,0.625,11,0.8358054757118225,0.5806451612903226
230219_A147_1.jpg,21,7,0.6935791373252869,0.24489795918367344,13,0.7658578157424927,0.5106382978723405
230219_A147_2.jpg,20,12,0.6455572247505188,0.47826086956521735,14,0.7666363716125488,0.6842105263157895
230219_A148_2.jpg,7,4,0.7048841714859009,0.4,4,0.8349649906158447,0.6153846153846153
230219_A149_1.jpg,9,6,0.6897162795066833,0.5217391304347826,8,0.7620849013328552,0.8888888888888888
230219_A149_4.jpg,9,7,0.6271352767944336,0.43478260869565216,7,0.8167482018470764,0.631578947368421
230219_A151_1.jpg,13,8,0.672608494758606,0.5517241379310345,12,0.805003821849823,0.8571428571428571
230219_A151_3.jpg,13,11,0.6454797983169556,0.7857142857142856,13,0.8344805240631104,0.8387096774193548
230219_A154_2.jpg,9,7,0.6642818450927734,0.5714285714285715,8,0.8822038173675537,0.6666666666666666
230219_A155_2.jpg,15,13,0.6781660318374634,0.7428571428571429,15,0.8667997121810913,0.8235294117647058
230219_A155_3.jpg,15,12,0.640152096748352,0.7272727272727272,15,0.8573931455612183,0.9090909090909091
230219_A156_2.jpg,10,7,0.6411617398262024,0.48275862068965514,10,0.8130815625190735,0.8333333333333333
230219_A159_2.jpg,11,5,0.6991098523139954,0.3703703703703703,10,0.8154271841049194,0.7692307692307692
230219_A160_2.jpg,17,11,0.6585134863853455,0.5789473684210527,9,0.7715027332305908,0.6666666666666667
230219_A161_3.jpg,12,6,0.6917986869812012,0.3125,9,0.7481986284255981,0.5599999999999999
230219_A161_4.jpg,13,9,0.6807459592819214,0.5806451612903226,11,0.7788911461830139,0.8799999999999999
230219_A162_3.jpg,10,7,0.6468662619590759,0.358974358974359,9,0.7965893149375916,0.5384615384615384
230219_A166_2.jpg,11,9,0.6629372835159302,0.6206896551724137,9,0.8248357772827148,0.64
230219_A167_3.jpg,12,9,0.6222721934318542,0.5599999999999999,12,0.8396944403648376,0.8461538461538461
230219_A171_1.jpg,8,4,0.6527490615844727,0.3333333333333333,3,0.7793763279914856,0.375
230219_A174_2.jpg,16,9,0.6694954633712769,0.42424242424242425,12,0.8524484634399414,0.5454545454545455
230219_A174_4.jpg,12,10,0.6849976181983948,0.5714285714285715,12,0.8930588364601135,0.923076923076923
230219_A175_4.jpg,15,8,0.6618857383728027,0.45161290322580644,11,0.7819469571113586,0.6428571428571429
230219_A176_1.jpg,10,9,0.6037694215774536,0.48,9,0.7989625334739685,0.6153846153846154
230219_A178_1.jpg,11,9,0.6339479088783264,0.5185185185185185,11,0.8127672076225281,0.9565217391304348
230219_A180_4.jpg,11,11,0.6709499955177307,0.7857142857142858,11,0.7988237142562866,0.846153846153846
230219_A183_2.jpg,14,13,0.7110777497291565,0.7027027027027025,14,0.8338001370429993,0.8235294117647058
230219_A188_4.jpg,10,8,0.6979342103004456,0.8421052631578948,9,0.8385263085365295,0.761904761904762
230219_A189_2.jpg,9,9,0.6896229386329651,0.9473684210526316,9,0.801464319229126,0.9
230219_A189_4.jpg,13,10,0.6921005249023438,0.6923076923076923,11,0.8575363159179688,0.8799999999999999
230219_A191_4.jpg,10,6,0.6182758212089539,0.6666666666666665,10,0.8616538047790527,0.9523809523809523
230219_A194_1.jpg,10,10,0.7020126581192017,0.6451612903225806,10,0.8492676615715027,0.7826086956521738
230219_A194_4.jpg,12,12,0.6885728240013123,0.6666666666666666,12,0.8900814056396484,0.7857142857142857
230219_A196_3.jpg,8,8,0.7080560922622681,0.45454545454545453,8,0.8059030771255493,0.5263157894736842
230219_A197_2.jpg,6,4,0.6559126377105713,0.3529411764705882,6,0.7309735417366028,0.6153846153846153
230219_A197_3.jpg,6,6,0.738124430179596,0.8,6,0.8948893547058105,0.7692307692307692
230219_A197_4.jpg,8,8,0.7421699166297913,0.75,8,0.915736734867096,0.75
230219_A199_1.jpg,9,9,0.6810483336448669,0.761904761904762,9,0.8979003429412842,0.8421052631578948
230219_A199_2.jpg,12,9,0.7277519702911377,0.6428571428571429,10,0.8707728385925293,0.8
230219_A200_1.jpg,12,10,0.6926332712173462,0.6451612903225806,9,0.7735105156898499,0.3448275862068966
